price,latitude,url,longitude,floorSize
"$915,000",40.631698,https://www.zillow.com/homedetails/328-74th-St-APT-3-Brooklyn-NY-11209/2084872653_zpid/,-74.026702,"1,161"
"$2,000,000",40.605981,https://www.zillow.com/homedetails/107-Indiana-Pl-Brooklyn-NY-11234/216144542_zpid/,-73.904796,"2,348"
"$659,000",40.893085,https://www.zillow.com/homedetails/4135-Ely-Ave-Bronx-NY-10466/29837136_zpid/,-73.846859,"1,690"
"$775,000",40.586388,https://www.zillow.com/homedetails/415-Cromwell-Ave-Staten-Island-NY-10305/68321807_zpid/,-74.088172,"1,472"
"$399,999",40.575984,https://www.zillow.com/homedetails/3164-Richmond-Rd-B-Staten-Island-NY-10306/32338211_zpid/,-74.126931,964
"$359,900",40.578296,https://www.zillow.com/homedetails/49-Stone-Ln-Staten-Island-NY-10314/32316227_zpid/,-74.157793,"1,008"
"$2,500,000",40.764867,https://www.zillow.com/homedetails/540-W-49th-St-PENTHOUSE-3N-New-York-City-NY-10019/2078716844_zpid/,-73.994209,1
"$569,000",40.696014,https://www.zillow.com/homedetails/10912-167th-St-Jamaica-NY-11433/2079239316_zpid/,-73.786752,"1,188"
"$1,690,000",40.642434,https://www.zillow.com/homedetails/260-Westminster-Rd-Brooklyn-NY-11218/30667271_zpid/,-73.967791,"3,800"
"$655,000",40.739533,https://www.zillow.com/homedetails/56-22-175th-Pl-A-Fresh-Meadows-NY-11365/2077729021_zpid/,-73.791637,801
"$629,000",40.621455,https://www.zillow.com/homedetails/4815-Avenue-M-Brooklyn-NY-11234/30762975_zpid/,-73.928553,"1,276"
"$920,000",40.854351,https://www.zillow.com/homedetails/2866-E-197th-St-Bronx-NY-10461/29816971_zpid/,-73.832153,"3,060"
"$399,000",40.575068,https://www.zillow.com/homedetails/50-Brighton-1st-Rd-Brooklyn-NY-11235/245048157_zpid/,-73.967202,800
"$250,000",40.761888,https://www.zillow.com/homedetails/190-05-39th-Ave-140-Flushing-NY-11358/2079227718_zpid/,-73.791465,
"$1,488,000",40.769568,https://www.zillow.com/homedetails/2930-172nd-St-Flushing-NY-11358/32036468_zpid/,-73.793581,"2,392"
"$718,000",40.74409,https://www.zillow.com/homedetails/8043-262nd-St-Glen-Oaks-NY-11004/2081791380_zpid/,-73.708579,"5,000"
